File,registro,fecha,Unidad,proyecto,Solicitante,cantidad-solicitada,cantidad-subvencionada,Paises,Puntos-a,puntos-b,puntos-c,puntos-d
2005-2006.csv,17805,Oct 14 2005,GABINETE TÉCNICO,Plataforma Tecnológica de Alimentos y Bebidas Española-Latinoamericana (PTABEL) en Alimentaria 2006.,Federación Española de Industrias de la Alimentacion y Bebidas (FIAB),108000,80000,Iberoamérica y Caribe Varios Países,3,2,1.5,1.5
2005-2006.csv,17810,Oct 13 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,II Festival Internacional de Cine para la Infancia y la Juventud,Asociación para la promoción divulgación y defensa de la cultura audiovisual en la infancia y la juventud Tambor de Hojalata,12000,12000,Sin Determinar. General: España,2,2,2,2
2005-2006.csv,17817,Sep 30 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Participación indígena en la 8ª Conferencia de las partes del Convenio sobre Diversidad Biológica,Alianza Internacional de Pueblos Indígenas y Tribales de los Bosques Tropicales,39560,39560,Sin Determinar. General: Varios Paises,3,2,2,3
2005-2006.csv,17820,Oct 13 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Formación laboral para jóvenes del barrio de Briquiterie en Yaoundé - Camerún,Fundación Acción Liberadora-A.L.,14079.13,5890,África Subsahariana: Camerún,1,2,2,2.5
2005-2006.csv,17825,Oct 13 2005,GABINETE TÉCNICO,Feria de Comercio Justo en la Cumbre Iberoamericana de Salamanca 2005.,Asociación Para Servicio Y Promoción De Educación De Infancia Y Juventud En El Tercer Mundo-SETEM,16480,16480,Sin Determinar. General: España,2.5,1.5,1.5,3
2005-2006.csv,17827,Oct 5 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,África responde al SIDA: Construyendo puentes entre la comunidad y las instituciones (1ª Fase),Fundación AMREF-España-AMREF-ESPAÑA,250000,250000,África Subsahariana: Etiopía ; Kenia ; Tanzania,3,2,2,3
2005-2006.csv,17828,Oct 13 2005,GABINETE TÉCNICO,Marco institucional y directrices para la gestión internacional de crisis en España,Centro Internacional de Toledo para la Paz (CIT pax),48100,48100,Sin Determinar. General: España,3,2,2,1.5
2005-2006.csv,17829,Sep 30 2005,GABINETE TÉCNICO,Consolidación del CITpax y sus programas de prevención y resolución de conflictos y construcción de la paz en América Latina y Oriente Medio.,Centro Internacional de Toledo para la Paz (CIT pax),184783,150000,África Subsahariana Asia Pacífico Iberoamérica y Caribe Varios Países,3,2,1.5,2
2005-2006.csv,17833,Oct 13 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Empoderamiento de mujeres de la zona rural de la prefectura de Shkoder (Shkoder Zogej Gur i Zi Puke),ONG Gruaja Intelektuale Shkodrane (GISH),50000,50000,PECO y CEI: Albania,3,2,1.5,1.5
2005-2006.csv,17837,Oct 5 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Misión de identificación y estudio para instalación de tejido empresarial solidario en zonas desfavorecidas del Norte de Marruecos,Fundación Para la Cooperación Empresarial Solidaria,59500,12500,Magreb y Oriente Medio: Marruecos,3,2,2,1
2005-2006.csv,17840,Oct 14 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Recuperación de la Memoria de la Edad de Plata: Acciones de Cooperación Internacional.,Fundación Residencia de Estudiantes,250000,40000,Iberoamérica y Caribe Varios Países,2.5,1.5,1.5,2
2005-2006.csv,17841,Oct 13 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Programa Azahar. Consolidación del uso sostenible de la reserva biológica Merja Zerja,Sociedad Española de Ornitología,346608,346608,Magreb y Oriente Medio: Marruecos,3,2,2,1
2005-2006.csv,17844,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Políticas Migratorias y Codesarrollo: IV Encuentro Internacional de Organizaciones Sociales Sindicos Concejales y Responsables Institucionales de Migración y Desarrollo.,Asociación Voluntariado madres dominicanas (VOMADE - VINCIT),140282.35,5092.97,Iberoamérica y Caribe: República Dominicana ; Sin Determinar. General: España,3,1,2,2
2005-2006.csv,17845,Oct 13 2005,GABINETE TÉCNICO,Master de Formación de Formadores Sociolaborales- año 1.,Instituto Sindical de Cooperación al Desarrollo (ISCOD)-ISCOD,133753.68,133753.68,Magreb y Oriente Medio: Marruecos ; U.E y Países Occidentales: Bulgaria,3,1.5,1.5,2
2005-2006.csv,17847,Oct 13 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Educación no formal en nutrición y salud sexual y reproductiva para un futuro saludable de los adolescentes,Cruz Roja Española-CRUZ ROJA,59950,59950,Iberoamérica y Caribe: Bolivia,3,2,2,3
2005-2006.csv,17851,Oct 6 2005,GABINETE TÉCNICO,Lucha contra la epidemia de cólera en la región de OIO-Guinea- Bissau.,Cruz Roja Española-CRUZ ROJA,50000,50000,África Subsahariana: Guinea_Bissau,3,2,2,2
2005-2006.csv,17855,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Diversificación de la generación de ingresos y de la productividad agrícola de familias rurales de escasos recursos en la municipalidad de Tubod Lanao del Norte.,Fundación CODESPA-CODESPA,235988.55,235988.55,Asia Pacífico: Filipinas,2,1.5,2,2.5
2005-2006.csv,17856,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Seminario avanzado del Programa Azahar sobre gestión de residuos tóxicos y peligrosos industriales,Centre per a lEmpresa i el Medi Ambient S.A.,36877.5,36877.5,Magreb y Oriente Medio PECO y CEI Varios Países,3,1.5,2,2
2005-2006.csv,17859,Oct 10 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Casa de comercio en Marruecos,FUNDACION LABORAL WWB EN ESPAÑA,199649,199649,Magreb y Oriente Medio: Marruecos,2,2,2,2
2005-2006.csv,17860,Oct 10 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Capacitar al MINSA para aumentar la cobertura de los servicios de salud la calidad asistencial y la mobilidad comunitaria y de la sociedad civil en el municipio de Kilamba Kiaxi y la provincia de Luanda,Fundación Acción Contra El Hambre-ACCIÓN CONTRA EL HAMBRE,350000,309073,África Subsahariana: Angola,2.5,1.5,1.5,3
2005-2006.csv,17863,Oct 10 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Desarrollo de la Seguridad Alimentaria a través de la valorización del Patrimonio Ancestral,Fundación Acción Contra El Hambre-ACCIÓN CONTRA EL HAMBRE,300000,300000,Asia Pacífico: Filipinas,2.5,1.5,2,2.5
2005-2006.csv,17864,Oct 3 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Acciones para la formación de capacidades en la promoción de proyectos de cooperación Científica y Tecnológica con Latinoamérica,Red de Fundaciones Universidad Empresa(REDFUE),168000,40000,Iberoamérica y Caribe Sin Determinar. General Varios Países,2,1.5,1.5,2.5
2005-2006.csv,17866,Oct 10 2005,GABINETE TÉCNICO,Proyecto Ágora (Aulas de Gestión Ocupacional de la Región Andina),Fundación ONCE para la Solidaridad con Personas Ciegas de America Latina (FOAL),585400,350000,Iberoamérica y Caribe: Ecuador ; Perú,3,1.5,2,2
2005-2006.csv,17869,Sep 30 2005,GABINETE TÉCNICO,Creación de una red internacional para el fomento y difusión de una Cultura de Paz,Fundación Cultura de Paz,186000,186000,Asia Pacífico Iberoamérica y Caribe Magreb y Oriente Medio U.E y Países Occidentales Varios Países,3,1.5,2,2
2005-2006.csv,17988,Oct 6 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Curso en la Autoridad Portuaria de Barcelona para participantes en un Master sobre Transporte Internacional,AUTORITAT PORTUARIA DE BARCELONA,10360.18,10360.18,Magreb y Oriente Medio: Egipto,3,2,2,2
2005-2006.csv,17990,Oct 6 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,II Seminario internacional sobre la imagen de España y de los españoles en el mundo,Prado Moura Angel de,12000,12000,Sin Determinar. General: España,2.5,2,2,1
2005-2006.csv,17996,Oct 7 2005,GABINETE TÉCNICO,Derecho consuetidinario prácticas locales y buena gobernanza de los recursos hídricos,IUCN Environmental Law Centre (Centro de Derecho AmbientalUnión Mundial para la Naturaleza;IUCN ELC),60000,60000,África Subsahariana Iberoamérica y Caribe Varios Países,3,1.5,1.5,2
2005-2006.csv,18026,Oct 7 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Cooperación Sevilla-Palestina,Universidad de Sevilla,10000,10000,Magreb y Oriente Medio: Emiratos Árabes Unidos,3,1.5,1.5,2
2005-2006.csv,18033,Oct 7 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Primeras Jornadas Solidarias de Ribeiro -Conociendo la realidad de los países del Sur-,Club UNESCO Ribeiro,10150,6000,Sin Determinar. General: España,2.5,1.5,1.5,2
2005-2006.csv,18038,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Curso de Capacitación en Gestión Empresarial Turística en Centroamérica.,Universidad Politécnica de Valencia,100904,100904,Iberoamérica y Caribe: Guatemala,3,2,2,3
2005-2006.csv,18039,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Plan de actuación para la capacitación de técnicos iberoamericanos en innovación tecnológica y desarrollo económico y social local,Fundación empresa Universidad de Alicante (FUNDEUN),38500,20200,Iberoamérica y Caribe Sin Determinar. General Varios Países,2,2,2,2
2005-2006.csv,18041,Oct 7 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Programa de promoción de la mujer y de la infancia en Gabón,Hijas de María Auxiliadora (Salesianas de San Juan Bosco),21576.75,21576.75,África Subsahariana: Gabón,1,1.5,2,3
2005-2006.csv,18042,,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Asistencia sanitaria: Primeros cuidados y unidad bucal,Colegio Calasanz (Gabón),39590,18013.25,África Subsahariana: Gabón,1,2,2,2.5
2005-2006.csv,18075,Oct 4 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Ayuda de emergencia: reconstrucción de tres centros de salud para la población afectada por el Tsunami,Fundación Adra Agencia Adventista Para El Desarrollo Y Recursos Asistenciales-ADRA,170186.96,170186.96,Asia Pacífico: Sri Lanka,2,2,2,2
2005-2006.csv,18086,Sep 26 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Arte Estoril: III Feria Internacional de Arte Contemporáneo de Estoril,OTAC S.A.,65348,56200,Iberoamérica y Caribe: Bolivia ; Brasil ; Chile ; U.E y Países Occidentales: Portugal,2.5,2,2,1
2005-2006.csv,18095,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Diagnóstico de la situación actual y Plan de Actuación para el establecimiento del Registro de Bienes Muebles en Bolivia.,Colegio de registradores de la propiedad mercantiles y bienes muebles de España,35000,35000,Iberoamérica y Caribe: Bolivia,3,2,2,3
2005-2006.csv,18096,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,V Edición Curso de Derecho Registral para Registradores Iberoamericanos.,Colegio de registradores de la propiedad mercantiles y bienes muebles de España,97825.93,97825.93,Iberoamérica y Caribe Varios Países,3,2,2,3
2005-2006.csv,18105,Oct 13 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Adecuación oferta educativa en la ciudad de Sao Domingos,Ayuntamiento de Elche,40542.24,40542,África Subsahariana: Guinea_Bissau,3,2,2,3
2005-2006.csv,18110,Oct 14 2005,GABINETE TÉCNICO,I Encuentro Internacional de Comisionados de Paz Gubernamentales,Universidad Autónoma de Barcelona,93000,93000,África Subsahariana: Congo (República del Congo) ; Iberoamérica y Caribe: Colombia ; PECO y CEI: Azerbaiyán,2.5,2,1.5,2
2005-2006.csv,18116,Oct 11 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Apoyo al programa de investigación en materia de salud dental aplicable a poblaciones desfavorecidas en Guatemala,Universitat Internacional de Catalunya,9153,9153,Iberoamérica y Caribe: Guatemala ; Sin Determinar. General: España,3,2,2,1.5
2005-2006.csv,18119,Oct 11 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Participación Indígena en el COP 9 del Convenio de Ramsar,Fundación para la Promoción del Conocimiento Indígena (FPCI),13890,13890,Iberoamérica y Caribe Varios Países,3,2,2,3
2005-2006.csv,18120,Oct 4 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación como vehículo para desarrollar elevar y potenciar la capacitación profesional de trabajadores y artesanos involucrados en la rehabilitación del patrimonio monumental de la región de Marrakech y en potenciar su turismo cultural,Universidad Autónoma de Barcelona,53500,15000,Magreb y Oriente Medio: Marruecos,3,1.5,1.5,2
2005-2006.csv,18123,Oct 11 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Seminario avanzado en Asociacionismo de mujeres en el sector de la pesca y acuicultura,Centro Tecnológico del Mar - Fundación CETMAR,80000,67000,Sin Determinar. General: Varios Paises,2.5,2,2,2
2005-2006.csv,18130,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Seminario Avanzado del programa Azahar sobre Formación Integral para la Gestión Turística de Recursos Naturales y Culturales aplicada al Sitio de Petra (Jordania),Universidad Politécnica de Valencia,59466,59466,Magreb y Oriente Medio: Jordania,2.5,1.5,2,3
2005-2006.csv,18147,Sep 29 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación de las mujeres artesanas del tinte del Pueblo de Joal Fadiouth,Groupe 30 Afrique,4500,4500,África Subsahariana: Senegal,2.5,1.5,2,2.5
2005-2006.csv,18155,Oct 13 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Estrategia de cooperación a la gobernabilidad democrática y el fortalecimiento institucional en Paraguay.,Instituto Internacional de Gobernabilidad de Cataluña,58454,58454,Iberoamérica y Caribe: Paraguay,3,2,2,3
2005-2006.csv,18164,Oct 13 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Casa de cultura de Tiaret: Casa Verde,Asociación Jarit- JARIT,79825,24000,Magreb y Oriente Medio: Argelia,2,1,2,2.5
2005-2006.csv,18198,Oct 11 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Educación pre-primaria en la barriada de Kibera.,Parroquia de Nuestra Señora de Guadalupe. Nairobi Kenia,9000,9000,África Subsahariana: Kenia,2.25,1.5,1.5,2.25
2005-2006.csv,18239,Oct 13 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Red de demostración y experimentación agraria para la diversificación de cultivos en el Valle del Río Senegal,Consejo Superior de Investigaciones científicas,60000,60000,Magreb y Oriente Medio: Mauritania,3,1.5,1.5,3
2005-2006.csv,18242,Sep 30 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Centro de Formación Profesional (CEO) y posterior puesta en marcha de una Cooperativa Laboral.,Centro UNESCO de Navarra,44000,9000,Iberoamérica y Caribe: Perú,2,1.5,1.5,2.5
2005-2006.csv,18246,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Proveer energía solar a tres colegios rurales en Eenhana región de Ohangwena,Desert Research Foundation of Nambia (DRFN),163710,153303.05,África Subsahariana: Namibia,2,2,2,2
2005-2006.csv,18247,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Equipamiento para la escuela y residencia del proyecto Reina Sofía Namibia,Comité Comunitario Proyecto Reina Sofía,16275,16275,África Subsahariana: Namibia,2.5,2,1.5,2
2005-2006.csv,18248,Sep 30 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Apoyo a la Cooperativa Hanganeni para incrementar el volumen de capturas mediante la compra de una embarcación y la formación de sus tripulantes,Hanganeni Artisanal Fishing Association,48000,48000,África Subsahariana: Namibia,2.5,2,2,1.5
2005-2006.csv,18251,Oct 14 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,II Edición del Seminario avanzado del programa VITA sobre Salud Materno- Infantil,Escuela de Estudios de Ciencias de la Salud de la Junta de Extremadura,59580,59580,África Subsahariana: Camerún ; Congo (República Democrática del Congo) ; República Centroafricana ; Ruanda,3,2,2,3
2005-2006.csv,18252,Sep 26 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Centro de Ayuda para la Mujer de Kembata,Kembatta Women¿s self-help Centre (Kembatti Mentti Gezzimma-Tope-KMG),59239.05,59239.05,África Subsahariana: Etiopía,3,2,1,3
2005-2006.csv,18253,Oct 14 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Plan de minimización medio ambiental para el Cluster Industrial de SHAQ AL-TEBAN,Asociación empresarial de Investigación Centro Tecnológico del Mármol y la Piedra.,208500,208500,Magreb y Oriente Medio: Egipto,1,1,1,0
2005-2006.csv,18255,Oct 14 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,III Encuentro de becarios MAEC-AECI en Galicia,Instituto Galego de Cooperación Iberoamericana,10000,10000,Sin Determinar. General: España,3,2,2,1
2005-2006.csv,18257,Oct 14 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,El Orientalismo al revés. Observatorio Tánger- Tarifa. Foro de Encuentros y Conferencias de intelectuales españoles y latinoamericanos en Tánger en el Instituto Severo Ochoa a celebrarse durante un año con edición de libro.,,44536,20000,Magreb y Oriente Medio: Marruecos,2.5,1.5,1.5,2
2005-2006.csv,18259,Oct 10 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Taller -Análisis y Perspectivas de la aplicación del enfoque y la equidad de género en Cuba-,Fundación Paz y Tercer mundo Hirugarren Mundua Ta Bakea Fundazioa-PAZ Y TERCER MUNDO,12220.22,11500,Iberoamérica y Caribe: Cuba,3,2,2,3
2005-2006.csv,18260,Oct 14 2005,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Garantizar la seguridad alimentaria de la población afectada por el huracán Charley,Asociación Entrepueblos,813262.84,182214,Iberoamérica y Caribe: Cuba,2,2,2,2
2005-2006.csv,18265,Oct 14 2005,GABINETE TÉCNICO,Mosaico de respeto.,Federación Andalucía Acoge,24745,22745,Sin Determinar. General: España,2.5,1.5,1.5,2.5
2005-2006.csv,18268,Oct 14 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Escuela de Circo de Managua,Payasos sin Fronteras,37260,18000,Iberoamérica y Caribe: Nicaragua,2.5,1.5,1.5,2
2005-2006.csv,18269,Oct 14 2005,D COOPERACIÓN ÁFRICAASIAEUROPA ORIENTAL,Mejora de las condiciones de vida de las poblaciones del Valle del M zab mediante el establecimiento de una estrategia de desarrollo local sustentable con el turismo solidario integrando a la mujer en el mercado laboral,Fundación Cume Para El Desarrollo De Culturas Y Pueblos-CUME,260965.33,0,Magreb y Oriente Medio: Argelia,2,1,1,1.5
2005-2006.csv,18270,Oct 14 2005,D RELACIONES CULTURALES Y CIENTÍFICAS,Mi lugar Atlas de la Diversidad Cultural. Proyecto educativo interescolar por Internet,Fundació privada aplicació,58865,18000,Iberoamérica y Caribe Varios Países,2,1.5,1.5,2.5
2005-2006.csv,18272,Oct 14 2005,GABINETE TÉCNICO,Programa de emergencia contra la hambruna en las regiones de Mwadzama y Mwansambo 2005-2006,Fundación África Directo-AFRICA DIRECTO,415451,300000,África Subsahariana: Malawi,2,2,2,2.5
2005-2006.csv,18295,Sep 30 2005,GABINETE TÉCNICO,Regionalización del Plan de Apoyo a los Productores de café en Centroamérica y elaboración de un programa operativo para el periodo 2006-2008.,Fundación ETEA para el Desarrollo y la Cooperación,48870,48870,Iberoamérica y Caribe: México,3,2,2,3
